S_No,BillDate_and_Time,BillNo,Tbl_,Pax,KotNo,KOTDate_and_Time,Steward,Classification,MenuGroup,ItemCode,ItemName,Rate,Qty,Amount,Discount,CGS_2_5,SGS_2_5,Total,UserID,PayMode,Tips,Restaurant
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Others,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,2.0,0.45,0.45,18.9,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Soft Drink,Soft Beverages,350.0,Canjuice,80.0,1.0,80.0,8.0,1.8,1.8,75.6,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Food,Non Vegetarian Starters,57.0,Garlic Pepper Murg,245.0,1.0,245.0,24.5,5.513,5.513,231.52,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Food,Seafood,82.0,Seer Fish Tawa Fry,375.0,1.0,375.0,37.5,8.438,8.438,354.38,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Food,Non Vegetarian Starters,50.0,Chicken Ghee Roast,245.0,1.0,245.0,24.5,5.513,5.513,231.52,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Food,Non Vegetarian Starters,54.0,SPICY ORANGE CHICKEN,245.0,1.0,245.0,24.5,5.513,5.513,231.52,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Food,Salads,6.0,Caesar Salad,195.0,1.0,195.0,19.5,4.388,4.388,184.28,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Food,Non Vegetarian Starters,531.0,Add Chicken,60.0,1.0,60.0,6.0,1.35,1.35,56.7,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Whiskey,262.0,100 Pipers,165.0,1.0,165.0,16.5,,,148.5,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Vodka,333.0,Smiroff Green Apple,140.0,1.0,140.0,14.0,,,126.0,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Vodka,333.0,Smiroff Green Apple,140.0,1.0,140.0,14.0,,,126.0,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Liquor,Vodka,333.0,Smiroff Green Apple,140.0,1.0,140.0,14.0,,,126.0,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Others,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,2.0,0.45,0.45,18.9,NAGESH,,,The Estate
8.0,2019-04-27T21:13:00,215.0,6.0,3.0,880.0,2019-04-27T19:28:00,Mahendra,Soft Drink,Soft Beverages,350.0,Canjuice,80.0,1.0,80.0,8.0,1.8,1.8,75.6,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Seafood,89.0,Butter Garlic Prawns,375.0,1.0,375.0,37.5,8.438,8.438,354.38,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Non Vegetarian Starters,53.0,Drums Of Heaven,255.0,1.0,255.0,25.5,5.738,5.738,240.98,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Non Vegetarian Starters,74.0,Chicken Pepper Fry,245.0,1.0,245.0,24.5,5.513,5.513,231.52,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,8.0,1.8,1.8,75.6,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Others,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,2.0,0.45,0.45,18.9,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,8.0,1.8,1.8,75.6,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Indian Mains,142.0,BANGDA FISH CURRY,249.99999999999997,1.0,250.0,25.0,5.625,5.625,236.26,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Bread,159.0,Neer Dosa,75.0,1.0,75.0,7.5,1.688,1.688,70.88,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Bread,159.0,Neer Dosa,75.0,1.0,75.0,7.5,1.688,1.688,70.88,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Bread,159.0,Neer Dosa,75.0,1.0,75.0,7.5,1.688,1.688,70.88,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Bread,164.0,Shavige With Kai Halu,145.0,1.0,145.0,14.5,3.263,3.263,137.02,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Bread,152.0,Tandoori Roti,55.0,1.0,55.0,5.5,1.238,1.238,51.98,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,8.0,1.8,1.8,75.6,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Rice,339.0,Half Rice,50.0,1.0,50.0,5.0,1.125,1.125,47.26,NAGESH,,,The Estate
9.0,2019-04-27T21:44:00,217.0,1.0,4.0,898.0,2019-04-27T20:28:00,Ganesh,Food,Soups,16.0,TOMATO AND DHANIYA RASAM,90.0,1.0,90.0,9.0,2.025,2.025,85.06,NAGESH,,,The Estate
10.0,2019-04-27T21:51:00,218.0,18.0,1.0,906.0,2019-04-27T20:51:00,Mahendra,Liquor,Draught Beer,242.0,KF DRAUGHT MUG,124.99999999999999,1.0,125.0,0.0,,,125.0,NAGESH,,,The Estate
10.0,2019-04-27T21:51:00,218.0,18.0,1.0,906.0,2019-04-27T20:51:00,Mahendra,Food,Vegetarian Starters,529.0,Crispy Corn-karnataka Style 1/2,85.0,1.0,85.0,0.0,2.125,2.125,89.26,NAGESH,,,The Estate
10.0,2019-04-27T21:51:00,218.0,18.0,1.0,906.0,2019-04-27T20:51:00,Mahendra,Food,Vegetarian Starters,20.0,Crispy Corn - Karnataka Style,165.0,1.0,165.0,0.0,4.125,4.125,173.26,NAGESH,,,The Estate
10.0,2019-04-27T21:51:00,218.0,18.0,1.0,906.0,2019-04-27T20:51:00,Mahendra,Liquor,Draught Beer,242.0,KF DRAUGHT MUG,124.99999999999999,1.0,125.0,0.0,,,125.0,NAGESH,,,The Estate
10.0,2019-04-27T21:51:00,218.0,18.0,1.0,906.0,2019-04-27T20:51:00,Mahendra,Food,Non Vegetarian Starters,356.0,BOILD EGG,90.0,1.0,90.0,0.0,2.25,2.25,94.5,NAGESH,,,The Estate
11.0,2019-04-27T22:14:00,220.0,9.0,1.0,940.0,2019-04-27T22:08:00,Mahendra,Liquor,Rum,301.0,HRD WHITE,110.0,1.0,110.0,0.0,,,110.0,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Food,Vegetarian Starters,20.0,Crispy Corn - Karnataka Style,165.0,1.0,165.0,0.0,4.125,4.125,173.26,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Liquor,Draught Beer,242.0,KF DRAUGHT MUG,124.99999999999999,1.0,125.0,0.0,,,125.0,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Liquor,Draught Beer,242.0,KF DRAUGHT MUG,124.99999999999999,1.0,125.0,0.0,,,125.0,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Liquor,Liqueur,351.0,Jamican Fasion,195.0,1.0,195.0,0.0,,,195.0,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Liquor,Liqueur,351.0,Jamican Fasion,195.0,1.0,195.0,0.0,,,195.0,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Liquor,Liqueur,351.0,Jamican Fasion,195.0,1.0,195.0,0.0,,,195.0,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Food,Bread,159.0,Neer Dosa,75.0,1.0,75.0,0.0,1.875,1.875,78.76,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Food,Bread,159.0,Neer Dosa,75.0,1.0,75.0,0.0,1.875,1.875,78.76,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Food,Bread,159.0,Neer Dosa,75.0,1.0,75.0,0.0,1.875,1.875,78.76,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Food,Indian Mains,150.0,Mangy Egg Curry,195.0,1.0,195.0,0.0,4.875,4.875,204.76,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Food,Biryani,169.0,Vegetarian Biryani,235.0,1.0,235.0,0.0,5.875,5.875,246.76,NAGESH,,,The Estate
12.0,2019-04-27T22:17:00,221.0,12.0,3.0,909.0,2019-04-27T20:54:00,Ganesh,Others,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,NAGESH,,,The Estate
13.0,2019-04-27T22:26:00,222.0,4.0,2.0,922.0,2019-04-27T21:22:00,Mahendra,Food,Mocktails,329.0,FRUIT PUNCH,165.0,1.0,165.0,0.0,4.125,4.125,173.26,NAGESH,,,The Estate
13.0,2019-04-27T22:26:00,222.0,4.0,2.0,922.0,2019-04-27T21:22:00,Mahendra,Food,Non Vegetarian Starters,53.0,Drums Of Heaven,255.0,1.0,255.0,0.0,6.375,6.375,267.76,NAGESH,,,The Estate
13.0,2019-04-27T22:26:00,222.0,4.0,2.0,922.0,2019-04-27T21:22:00,Mahendra,Food,Mocktails,239.0,VIRGIN WATERMELON MOJITO,155.0,1.0,155.0,0.0,3.875,3.875,162.76,NAGESH,,,The Estate
13.0,2019-04-27T22:26:00,222.0,4.0,2.0,922.0,2019-04-27T21:22:00,Mahendra,Food,Pizzas,107.0,CHICKEN TIKKA SUPREME,225.0,1.0,225.0,0.0,5.625,5.625,236.26,NAGESH,,,The Estate
14.0,2019-04-27T22:31:00,223.0,1.0,1.0,948.0,2019-04-27T22:30:00,Govardhan,Food,Bread,161.0,Shavige,35.0,1.0,35.0,0.0,0.875,0.875,36.76,NAGESH,,,The Estate
14.0,2019-04-27T22:31:00,223.0,1.0,1.0,948.0,2019-04-27T22:30:00,Govardhan,Food,Bread,159.0,Neer Dosa,75.0,1.0,75.0,0.0,1.875,1.875,78.76,NAGESH,,,The Estate
14.0,2019-04-27T22:31:00,223.0,1.0,1.0,948.0,2019-04-27T22:30:00,Govardhan,Food,Seafood,103.0,Seer Rava Fry,375.0,1.0,375.0,0.0,9.375,9.375,393.76,NAGESH,,,The Estate
14.0,2019-04-27T22:31:00,223.0,1.0,1.0,948.0,2019-04-27T22:30:00,Govardhan,Food,Indian Mains,131.0,Nati Koli Curry,335.0,1.0,335.0,0.0,8.375,8.375,351.76,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Liquor,Draught Beer,244.0,Kf Draught Pitcher,550.0,1.0,550.0,0.0,,,550.0,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Others,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Food,Vegetarian Starters,20.0,Crispy Corn - Karnataka Style,165.0,1.0,165.0,0.0,4.125,4.125,173.26,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Food,Vegetarian Starters,384.0,Palak Papdi Kabab,205.0,1.0,205.0,0.0,5.125,5.125,215.26,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Liquor,Draught Beer,243.0,Kf Draught 500 Ml,185.0,1.0,185.0,0.0,,,185.0,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Liquor,Draught Beer,243.0,Kf Draught 500 Ml,185.0,1.0,185.0,0.0,,,185.0,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
15.0,2019-04-27T22:47:00,225.0,11.0,4.0,910.0,2019-04-27T20:56:00,Ganesh,Food,Rice,172.0,PALAK RICE,165.0,1.0,165.0,0.0,4.125,4.125,173.26,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Food,Non Vegetarian Starters,43.0,Peri Peri Chicken Wings 1 Doz,295.0,1.0,295.0,0.0,7.375,7.375,309.76,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Brandy,296.0,Morpheus,150.0,1.0,150.0,0.0,,,150.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Brandy,296.0,Morpheus,150.0,1.0,150.0,0.0,,,150.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,0.0,2.0,2.0,84.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,0.0,2.0,2.0,84.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Others,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Others,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Food,Non Vegetarian Starters,517.0,Non Veg Grilled Platter,699.0,1.0,699.0,0.0,17.475,17.475,733.96,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Food,Vegetarian Starters,28.0,TANDOORI BHARWAN KHUMB,245.0,1.0,245.0,0.0,6.125,6.125,257.26,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,0.0,2.0,2.0,84.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Brandy,296.0,Morpheus,150.0,1.0,150.0,0.0,,,150.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Others,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Food,Non Vegetarian Starters,43.0,Peri Peri Chicken Wings 1 Doz,295.0,1.0,295.0,0.0,7.375,7.375,309.76,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,0.0,2.0,2.0,84.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Food,Cigarettes,315.0,CIGARETTES - 10 NOS,200.0,1.0,200.0,0.0,5.0,5.0,210.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Brandy,296.0,Morpheus,150.0,1.0,150.0,0.0,,,150.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,2.0,310.0,0.0,,,310.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Food,Indian Mains,125.0,DAL TADKA,195.0,1.0,195.0,0.0,4.875,4.875,204.76,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Food,Bread,152.0,Tandoori Roti,55.0,1.0,55.0,0.0,1.375,1.375,57.76,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Food,Bread,152.0,Tandoori Roti,55.0,1.0,55.0,0.0,1.375,1.375,57.76,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Brandy,296.0,Morpheus,150.0,1.0,150.0,0.0,,,150.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,0.0,2.0,2.0,84.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,0.0,2.0,2.0,84.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Brandy,296.0,Morpheus,150.0,1.0,150.0,0.0,,,150.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,1.0,155.0,0.0,,,155.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Scotch/ Bourbon,276.0,Black & White,155.0,1.0,155.0,0.0,,,155.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Liquor,Brandy,296.0,Morpheus,150.0,1.0,150.0,0.0,,,150.0,NAGESH,,,The Estate
16.0,2019-04-27T23:02:00,226.0,16.0,4.0,887.0,2019-04-27T20:09:00,Mahendra,Others,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,NAGESH,,,The Estate
17.0,2019-04-27T23:10:00,227.0,14.0,3.0,813.0,2019-04-27T20:47:00,Ganesh,Liquor,Draught Beer,244.0,Kf Draught Pitcher,550.0,1.0,550.0,0.0,,,550.0,NAGESH,,,The Estate
17.0,2019-04-27T23:10:00,227.0,14.0,3.0,813.0,2019-04-27T20:47:00,Ganesh,Food,Salads,8.0,Boiled Peanut Plain,104.99999999999999,1.0,105.0,0.0,2.625,2.625,110.26,NAGESH,,,The Estate
17.0,2019-04-27T23:10:00,227.0,14.0,3.0,813.0,2019-04-27T20:47:00,Ganesh,Food,Vegetarian Starters,23.0,Sabakki Vade,175.0,1.0,175.0,0.0,4.375,4.375,183.76,NAGESH,,,The Estate
17.0,2019-04-27T23:10:00,227.0,14.0,3.0,813.0,2019-04-27T20:47:00,Ganesh,Liquor,Draught Beer,244.0,Kf Draught Pitcher,550.0,1.0,550.0,0.0,,,550.0,NAGESH,,,The Estate
17.0,2019-04-27T23:10:00,227.0,14.0,3.0,813.0,2019-04-27T20:47:00,Ganesh,Liquor,Whiskey,265.0,Blenders Pride,135.0,2.0,270.0,0.0,,,270.0,NAGESH,,,The Estate
